Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
153,216000.0,RL,,9.60258514191,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,216.0,125.0,7657021611.0,7657021611.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,Rec,416.0,Unf,0.0,68417929.0,825.0,GasA,Gd,Y,SBrkr,33.1209903234,719323136.0,0.0,44.6430285711,0.0,1.0,4.0,1.0,16.0,1.0,TA,8.0,Typ,1.0,Gd,Attchd,7657021611.0,RFn,4.0,495.0,TA,TA,Y,0.0,4.04124002062,0.0,0.0,0.0,0.0,,GdWo,,0.0,36.0,8072216216.0,WD,Normal,190000
542,216000.0,RL,,9.30565055178,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,512.0,125.0,8000000000.0,8000000000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,909853209.0,969.0,GasA,Ex,Y,SBrkr,31.5753068077,2136719872.0,0.0,47.8016736109,0.0,1.0,4.0,1.0,16.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,8000000000.0,Fin,9.0,648.0,TA,TA,Y,0.0,3.82586236554,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,WD,Normal,248000
1091,729000.0,RL,7.74596669241,9.0529845612,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,27.0,64.0,7414875000.0,7414875000.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,Wall,Fa,N,FuseA,32.2490309932,0.0,0.0,32.2490309932,0.0,1.0,4.0,0.0,4.0,4.0,TA,6.0,Typ,0.0,,Detchd,7845011803.0,Unf,4.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8108486729.0,WD,Normal,92900
322,216000.0,RL,9.94987437107,9.40087808354,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,512.0,125.0,8048096064.0,8048096064.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,970.0,Unf,0.0,4574296.0,1136.0,GasA,Ex,Y,SBrkr,33.7045990927,2363266368.0,0.0,49.6789693935,1.0,1.0,4.0,1.0,16.0,1.0,Gd,10.0,Typ,1.0,Gd,BuiltIn,8048096064.0,Fin,9.0,872.0,TA,TA,Y,13.5646599663,5.36010841097,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,WD,Normal,354000
1287,8000.0,RL,,9.18911673552,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,216.0,125.0,7564163347.0,7564163347.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,Rec,531441.0,311665752.0,1328.0,GasA,TA,Y,SBrkr,36.4417343166,0.0,0.0,36.4417343166,1.0,1.0,1.0,1.0,9.0,1.0,TA,6.0,Typ,1.25992104989,Gd,Attchd,7564163347.0,Unf,4.0,528.0,TA,TA,Y,0.0,2.96249606841,0.0,0.0,0.0,0.0,,,,0.0,36.0,8120601000.0,WD,Normal,143000
396,8000.0,RL,8.24621125124,9.1664929722,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,125.0,216.0,7483530816.0,7483530816.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,739.0,Unf,0.0,66430125.0,1144.0,GasA,TA,Y,SBrkr,33.8230690506,0.0,0.0,33.8230690506,1.0,1.0,1.0,0.0,9.0,1.0,TA,6.0,Typ,0.0,,Attchd,7483530816.0,Unf,1.0,596.0,TA,TA,Y,6.63324958071,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8120601000.0,WD,Normal,129000
1194,1728000.0,RM,,8.41183267576,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,216.0,125.0,7988005999.0,7988005999.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883.0,Unf,0.0,39651821.0,1224.0,GasA,Ex,Y,SBrkr,34.9857113691,0.0,0.0,34.9857113691,1.0,1.0,4.0,0.0,4.0,1.0,TA,5.0,Typ,0.0,,Attchd,7988005999.0,Fin,4.0,402.0,TA,TA,Y,0.0,6.7239508136,0.0,0.0,0.0,0.0,,,,0.0,36.0,8108486729.0,WD,Normal,165000
173,4096000.0,RL,6.63324958071,8.5765935347,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,343.0,343.0,7845011803.0,7845011803.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495.0,Rec,9938375.0,44361864.0,1064.0,GasA,Gd,Y,SBrkr,32.6190128606,347428927.0,0.0,42.035699114,1.0,1.0,4.0,0.0,4.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,7845011803.0,RFn,4.0,504.0,Gd,TA,Y,21.0,3.27106631019,0.0,0.0,0.0,0.0,,,,0.0,36.0,8072216216.0,WD,Normal,239000
184,125000.0,RM,7.93725393319,9.34364673928,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,343.0,125.0,8036054027.0,8036054027.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2526569928.0,1362.0,GasA,Ex,Y,SBrkr,36.9052841745,373248000.0,0.0,45.6289381862,0.0,1.0,4.0,1.0,9.0,1.0,Gd,6.0,Mod,0.0,,Detchd,8036054027.0,Unf,4.0,484.0,TA,TA,N,16.7332005307,6.19715443474,0.0,0.0,0.0,0.0,,,,0.0,36.0,8096384512.0,WD,Normal,200000
1460,8000.0,RL,8.66025403784,9.20402044323,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,125.0,216.0,7587307125.0,7587307125.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,24389000.0,2515456.0,1256.0,GasA,Gd,Y,SBrkr,35.4400902933,0.0,0.0,35.4400902933,1.0,1.0,1.0,1.0,9.0,1.0,TA,6.0,Typ,0.0,,Attchd,7587307125.0,Fin,1.0,276.0,TA,TA,Y,27.1293199325,4.08165510192,0.0,0.0,0.0,0.0,,,,0.0,36.0,8096384512.0,WD,Normal,147500
809,512000.0,RL,9.21954445729,9.50300998594,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,125.0,125.0,7598896696.0,7598896696.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,993.203669452,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,2097152.0,54872000.0,1024.0,GasA,TA,Y,SBrkr,32.9545141066,0.0,0.0,32.9545141066,1.0,1.0,1.0,0.0,9.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,7598896696.0,RFn,4.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,36.0,8072216216.0,WD,Normal,159950
878,216000.0,RL,8.60232526704,9.08636319216,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,729.0,125.0,8048096064.0,8060150125.0,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170.0,Unf,0.0,24897088.0,1462.0,GasA,Ex,Y,SBrkr,38.2361085886,442450728.0,0.0,47.1593044902,1.0,1.0,4.0,1.0,16.0,1.0,Ex,10.0,Typ,1.0,Gd,Attchd,8048096064.0,Fin,9.0,738.0,TA,TA,Y,13.5646599663,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8108486729.0,WD,Normal,350000
821,216000.0,RL,8.48528137424,8.88544091171,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,343.0,125.0,8036054027.0,8036054027.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,508169592.0,798.0,GasA,Ex,Y,SBrkr,28.2488937837,596947688.0,0.0,40.4969134626,0.0,1.0,4.0,1.0,9.0,1.0,Gd,6.0,Typ,0.0,,Attchd,8036054027.0,RFn,4.0,595.0,TA,TA,Y,0.0,3.55689330449,0.0,0.0,0.0,0.0,,,,0.0,36.0,8096384512.0,WD,Normal,183000
825,8000.0,FV,9.0,9.32509660927,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,512.0,125.0,8072216216.0,8072216216.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,3301293169.0,1489.0,GasA,Ex,Y,SBrkr,38.5875627631,0.0,0.0,38.5875627631,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,8072216216.0,RFn,4.0,776.0,TA,TA,Y,0.0,5.19249410185,0.0,0.0,0.0,0.0,,,,0.0,36.0,8072216216.0,New,Partial,232600
413,8000.0,FV,,8.39004140576,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,343.0,125.0,8108486729.0,8108486729.0,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,578.0,Unf,0.0,709732288.0,1470.0,GasA,Ex,Y,SBrkr,38.4447655735,0.0,0.0,38.4447655735,1.0,1.0,4.0,1.0,4.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,8108486729.0,Fin,4.0,484.0,TA,TA,Y,0.0,5.24148278842,0.0,0.0,0.0,0.0,,,,0.0,36.0,8120601000.0,New,Partial,222000
1298,5832000.0,RM,5.9160797831,8.20930841165,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,216.0,125.0,8060150125.0,8072216216.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,32.7414110875,0.0,0.0,32.7414110875,1.0,1.0,4.0,0.0,4.0,1.0,TA,5.0,Typ,0.0,,Basment,8060150125.0,Fin,4.0,525.0,TA,TA,Y,0.0,3.53034833533,0.0,0.0,0.0,0.0,,,,0.0,36.0,8072216216.0,New,Partial,140000
422,8000.0,RL,,9.71926418845,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,216.0,343.0,7727161833.0,8000000000.0,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,Gd,TA,CBlock,Gd,TA,No,ALQ,1246.0,Unf,0.0,45118016.0,1602.0,GasA,Gd,Y,SBrkr,40.0249921924,0.0,0.0,40.0249921924,0.0,2.71828182846,4.0,0.0,9.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,7727161833.0,Fin,4.0,529.0,TA,TA,Y,15.4919333848,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8108486729.0,WD,Normal,215000
192,216000.0,RL,,8.91891797991,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,343.0,729.0,7668682048.0,8048096064.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,626.0,Unf,0.0,970299.0,725.0,GasA,Gd,Y,SBrkr,26.9258240357,428661064.0,0.0,38.4577690461,1.0,1.0,1.0,1.0,16.0,1.0,Gd,7.0,Typ,0.0,,Attchd,7668682048.0,Fin,4.0,484.0,TA,TA,Y,0.0,3.17480210394,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,WD,Normal,184000
900,8000.0,RL,8.0622577483,8.8526649277,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,125.0,343.0,7541066681.0,7928215784.0,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,89314623.0,912.0,GasA,TA,Y,SBrkr,35.1567916625,0.0,0.0,35.1567916625,0.0,1.0,1.0,0.0,9.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,7541066681.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8072216216.0,WD,Normal,135000
781,8000.0,RL,7.93725393319,8.97144846369,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,343.0,125.0,7940149875.0,7952095936.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1892819053.0,1237.0,GasA,Gd,Y,SBrkr,35.3977400409,0.0,0.0,35.3977400409,0.0,1.0,4.0,0.0,9.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,7940149875.0,Fin,4.0,402.0,TA,TA,Y,14.8323969742,2.75892417638,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,WD,Normal,176000
1242,8000.0,RL,9.11043357914,9.19512520617,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,343.0,216.0,8084294343.0,8084294343.0,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,4818245769.0,1689.0,GasA,Ex,Y,SBrkr,41.0974451761,0.0,0.0,41.0974451761,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,8084294343.0,RFn,9.0,954.0,TA,TA,Y,0.0,3.82586236554,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,New,Partial,248328
299,216000.0,RL,9.48683298051,9.36734412079,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,216.0,216.0,7622111232.0,7622111232.0,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,384.0,Rec,5359375.0,2924207.0,702.0,GasA,Gd,Y,SBrkr,32.2645316098,345948408.0,0.0,41.7492514903,0.0,2.71828182846,1.0,1.0,9.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,7622111232.0,Unf,4.0,539.0,TA,TA,Y,14.9666295471,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,WD,Normal,175000
901,8000.0,RL,,8.90109412161,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,64.0,216.0,7657021611.0,7657021611.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322.0,Unf,0.0,153990656.0,858.0,GasA,TA,Y,SBrkr,29.2916370318,0.0,0.0,29.2916370318,0.0,1.0,1.0,0.0,4.0,1.0,TA,4.0,Typ,0.0,,Detchd,7750636739.0,Unf,1.0,684.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,WD,Normal,110000
161,8000.0,RL,,9.3165005678,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,216.0,216.0,7809531904.0,7809531904.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,660.0,Unf,0.0,187149248.0,1232.0,GasA,TA,Y,SBrkr,35.0998575496,0.0,0.0,35.0998575496,0.0,1.0,4.0,0.0,9.0,1.0,TA,6.0,Typ,0.0,,Attchd,7809531904.0,Unf,4.0,516.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8096384512.0,WD,Normal,162500
1184,27000.0,RL,7.74596669241,9.28730141311,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,125.0,216.0,7077888000.0,7414875000.0,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0.0,26730899.0,1120.0,GasA,Ex,Y,SBrkr,33.6154726279,0.0,0.0,33.6154726279,1.0,1.0,1.0,0.0,4.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,7645373000.0,Unf,4.0,720.0,TA,TA,Y,15.1327459504,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8072216216.0,WD,Normal,120000
549,8000.0,RM,7.0,9.01614864261,Pave,,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,125.0,343.0,7472058875.0,7940149875.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,180.0,Rec,268336125.0,0.0,825.0,GasA,TA,Y,SBrkr,28.7228132327,0.0,0.0,28.7228132327,1.0,1.0,1.0,0.0,4.0,1.0,TA,4.0,Typ,0.0,,Detchd,7564163347.0,RFn,4.0,720.0,TA,TA,Y,11.8321595662,3.68403149864,0.0,0.0,0.0,0.0,,MnPrv,,0.0,36.0,8096384512.0,WD,Normal,125000
1127,1728000.0,RL,7.28010988928,8.21175439738,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,343.0,125.0,8084294343.0,8084294343.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2588282117.0,1373.0,GasA,Ex,Y,SBrkr,39.4334883063,0.0,0.0,39.4334883063,0.0,1.0,4.0,0.0,4.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,8084294343.0,Fin,9.0,660.0,TA,TA,Y,11.9582607431,2.71441761659,0.0,0.0,0.0,0.0,,,,0.0,36.0,8108486729.0,WD,Normal,174000
593,8000.0,RL,7.74596669241,8.79482492801,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,125.0,512.0,7785938168.0,8036054027.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,Ex,Y,SBrkr,28.5657137142,0.0,0.0,28.5657137142,1.0,1.0,1.0,0.0,4.0,1.0,TA,4.0,Typ,0.0,,Detchd,7821346625.0,Fin,4.0,816.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,36.0,8096384512.0,WD,Normal,138000
470,216000.0,RL,8.71779788708,9.13680146864,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,216.0,125.0,7916293657.0,7916293657.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426.0,Unf,0.0,66923416.0,832.0,GasA,Ex,Y,SBrkr,28.8444102037,676836152.0,0.0,41.3521462563,0.0,1.0,4.0,1.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,7916293657.0,RFn,4.0,506.0,TA,TA,Y,12.0,4.12128529981,0.0,0.0,0.0,0.0,,,,0.0,36.0,8096384512.0,WD,Normal,187000
246,8000.0,RL,8.94427191,9.24956108513,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,343.0,125.0,7856862272.0,7856862272.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,768575296.0,1845.0,GasA,Gd,Y,SBrkr,43.2666153056,0.0,0.0,43.2666153056,0.0,2.71828182846,4.0,0.0,9.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,7856862272.0,Fin,4.0,604.0,TA,TA,Y,14.0356688476,3.39121144301,0.0,0.0,0.0,0.0,,,,0.0,36.0,8072216216.0,WD,Normal,241500
227,216000.0,RL,9.05538513814,9.20532783015,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,343.0,125.0,7940149875.0,7940149875.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,259694072.0,1203.0,GasA,Ex,Y,SBrkr,34.8425027804,2227560616.0,0.0,50.199601592,0.0,1.0,4.0,1.0,16.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,7940149875.0,RFn,9.0,721.0,TA,TA,Y,14.9666295471,4.84880758584,0.0,0.0,0.0,0.0,,,,0.0,36.0,8084294343.0,WD,Abnorml,290000
1212,125000.0,RL,12.236083593,9.4037667085,Pave,,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,512.0,343.0,7856862272.0,8060150125.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427.0,Unf,0.0,2299968.0,559.0,GasA,Gd,Y,SBrkr,32.8633534503,303464448.0,0.0,41.8568990729,0.0,1.0,4.0,0.0,16.0,1.0,TA,8.0,Typ,0.0,,Basment,7856862272.0,RFn,4.0,492.0,TA,TA,Y,18.0277563773,2.28942848511,0.0,0.0,0.0,0.0,,,,0.0,36.0,8120601000.0,WD,Normal,164000
1069,4096000.0,RM,6.48074069841,8.28500889545,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,216.0,64.0,7680354317.0,7680354317.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837.0,Unf,0.0,1157625.0,942.0,GasA,Gd,Y,SBrkr,35.9304884464,1860867000.0,0.0,50.2095608425,1.0,1.0,4.0,1.0,25.0,1.0,TA,10.0,Maj1,1.0,Gd,Attchd,7680354317.0,Fin,4.0,576.0,TA,TA,Y,26.9814751265,2.71441761659,0.0,0.0,0.0,0.0,,GdPrv,,0.0,36.0,8072216216.0,WD,Normal,151400
143,125000.0,RL,8.42614977318,9.05017161982,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,125.0,64.0,7437713408.0,7437713408.0,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,No,Rec,507.0,Unf,0.0,65450827.0,910.0,GasA,Fa,Y,SBrkr,30.166206258,107171875.0,0.0,37.2155881319,0.0,1.0,4.0,0.0,16.0,1.0,TA,6.0,Typ,0.0,,Detchd,8000000000.0,Unf,4.0,720.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,36.0,8120601000.0,WD,Normal,166000
777,8000.0,RL,9.2736184955,9.32456151607,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,343.0,125.0,8060150125.0,8072216216.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,4050092584.0,1614.0,GasA,Ex,Y,SBrkr,40.1746188532,0.0,0.0,40.1746188532,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,8060150125.0,RFn,9.0,865.0,TA,TA,Y,12.0,3.89299641587,0.0,0.0,0.0,0.0,,,,0.0,49.0,8072216216.0,New,Partial,221500
1122,8000.0,RL,9.16515138991,9.21870528831,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,343.0,125.0,8060150125.0,8072216216.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,3567549952.0,1552.0,GasA,Ex,Y,SBrkr,39.3954312072,0.0,0.0,39.3954312072,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,8060150125.0,RFn,9.0,782.0,TA,TA,Y,12.0,2.71441761659,0.0,0.0,0.0,0.0,,,,0.0,49.0,8072216216.0,New,Partial,212900
830,4096000.0,FV,4.89897948557,7.84149292446,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,343.0,125.0,8060150125.0,8060150125.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,216000000.0,600.0,GasA,Ex,Y,SBrkr,22.803508502,241804367.0,4.30886938006,34.9714169001,0.0,1.0,4.0,1.0,4.0,1.0,Gd,4.0,Typ,0.0,,Detchd,8060150125.0,RFn,4.0,480.0,TA,TA,Y,0.0,5.4958646601,0.0,0.0,0.0,0.0,,,,0.0,49.0,8072216216.0,WD,Normal,147400
130,8000.0,RL,8.30662386292,9.1019753473,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,125.0,343.0,7506509912.0,7892485271.0,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,Rec,567.0,BLQ,21952.0,70444997.0,1008.0,GasA,TA,Y,FuseA,32.4499614792,0.0,0.0,32.4499614792,0.0,2.71828182846,1.0,1.0,9.0,1.0,Ex,6.0,Typ,0.0,,2Types,7976023992.0,RFn,4.0,750.0,TA,TA,Y,0.0,4.30886938006,0.0,5.55317593662,0.0,0.0,,MnWw,,0.0,49.0,8072216216.0,WD,Abnorml,150000
316,216000.0,RL,8.42614977318,8.96123778149,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,343.0,125.0,8048096064.0,8060150125.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,425.0,Unf,0.0,24642171.0,716.0,GasA,Ex,Y,SBrkr,26.7581763205,367061696.0,0.0,37.8417758568,1.0,1.0,4.0,1.0,9.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,8048096064.0,Fin,4.0,432.0,TA,TA,Y,10.0,3.70842976927,0.0,0.0,0.0,0.0,,,,0.0,49.0,8108486729.0,WD,Normal,188500
